1958,Stormy Crossing,British,C.M. Pennington-Richards,"John Ireland, Derek Bond",mystery,https://en.wikipedia.org/wiki/Stormy_Crossing,"Two swimmers attempt to swim across the English Channel, but, under cover of fog, one of them is deliberately drowned by her lover (Bond) after she demands he leave his rich wife for her or she will tell his wife about their affair. Officially, her death is ruled an accident, but her fellow swimmer is convinced that it was not. His swimming coach (Ireland) is initially doubtful, but when he realizes he has been deliberately lied to, he investigates and brings the villain to justice."
1944,Janie,American,Michael Curtiz,"Joyce Reynolds, Ann Harding",comedy,https://en.wikipedia.org/wiki/Janie_(1944_film),"Janie is a free spirited teenage girl living in a small town. World War II brings the establishment of an army camp nearby, which is opposed by her father, the local newspaper publisher. Janie and her bobby soxer friends have their hearts set afire by the prospect of so many young soldiers so close. She enjoys dating an Army man, which makes her younger local boyfriend jealous."
1975,Umar Qaid,Bollywood,Unknown,"Jeetendra, Vinod Mehra, Sunil Dutt, Reena Roy, Moushumi Chatterjee",unknown,https://en.wikipedia.org/wiki/Umar_Qaid,"Vinod a customs officer, who is sentenced to a life term for the murder of a smuggler, escapes from jail with another convict who had killed the smuggler to avenge the brutal rape and murder of his sister The real killer admits his guilt and helps his jailmate to be honourably united with his family members, who are leading a life of great stress and strain."
2000,Deewane,Bollywood,Harry Baweja,"Ajay Devgan, Urmila Matondkar, Mahima Chaudhry","action, romance",https://en.wikipedia.org/wiki/Deewane,"Vishal (Ajay Devgn), is a very hard-working officer who takes care of his family. He loves Sapna (Urmila Matondkar). His uncle, Lekhraj (Paresh Rawal), is trying to kill Vishal because he is a criminal whom Vishal is trying to unveil but does not know it is his uncle whom he respects. Then a robbery happens and Arun (Ajay Devgn) is the robber who is the duplicate of Vishal. Then Vishal was telling the Commissioner (Shivaji Satham), about Arun and him being his duplicate when he is shot by Lehkraj's son because he is on his father's side. Then Vishal goes into a coma and then the Commissioner makes a scheme with Arun to portray him as Vishal in the world's eyes so criminals have a fear of Vishal. When the Commissioner was talking with Arun, Sapna comes and the Commissioner tells Arun to hide behind the one-way transparent mirror. When Sapna comes, Arun instantly falls in love at first sight. When she was seeing through the mirror she did not see Arun but he saw her. Then the Commissioner tells Vishals family that Arun is Vishal. Arun's two friends, pooja (Mahima Chaudhry) (who loves Arun but Arun doesn't love her back), and Okay (Johnny Lever). Pooja cries and adamantly asks the Commissioner to tell her the whereabouts of Arun. Time passes by and Vishal comes back from coma and Sapna is shocked and starts to hate Arun because of him not being Vishal and not telling her. Then as time passes, Arun keeps coming back because Vishal needs to be concentrating on his criminals and Sapna so he tells Arun to look after Sapna. One day Sapna tells Arun that ""she spent time with Arun"" thinking that whom she talking to is Vishal (but it is actually Arun she is talking to). She then starts to love Arun. Then Pooja finds out that Arun loves Sapna and Pooja is heartbroken. Sapna comes to Arun and asks him what should she do. He tells her that he does not deserve her but Vishal does. Vishal's and Sapna's marriage is arrange and the Commissioner finds out that the uncle of Vishal is the one who is terrorizing the city and Vishal is informed by him. Then the uncle shoots Arun trying to shoot Vishal. His uncle and his son are arrested and Arun survives. Just as he is leaving, he is stopped by Vishal and is told why is he leaving without Sapna. Then it is revealed that when Pooja was telling Arun that Sapna loves Arun, she was actually talking to Vishal.Then Vishal unites Arun and Sapna. In the end, Vishal goes his own way, and so does Pooja."
1972,The Alf Garnett Saga,British,Bob Kellett,"Warren Mitchell, Dandy Nichols",comedy,https://en.wikipedia.org/wiki/The_Alf_Garnett_Saga,"With the Garnetts' Wapping home demolished, Alf and his family are installed in a high-rise council flat. Alf struggles with ""living in the sky”, using lifts (which frequently break down due to power cuts ""caused by the striking miners"") and walking long distances to the local pub.[3]"
2001,Abhay,Bollywood,Suresh Krishna,"Kamal Hassan, Manisha Koirala, Raveena Tandon",thriller,https://en.wikipedia.org/wiki/Aalavandhan,"Vijay Kumar, an army commando in Delhi is due to marry his girlfriend Tejaswini ""Teju"", a TV news presenter. Vijay's twin brother Nandu is a paranoid schizophrenic psychopath who has spent most of his life in an asylum for killing his hated stepmother Jayanthi. Vijay cares about Nandu and looks forward to his release, but a doctor tells him that Nandu is a danger to the society and should not be released. Vijay and Teju visit Nandu to share the news about their impending marriage, which turns disastrous as Nandu sees in Teju his stepmother. Seeking to save Vijay from Teju, Nandu manages to escape custody after killing two other inmates. He later meets his maternal uncle (who was responsible for incarcerating him) who dies of a choking upon seeing him. After their marriage, Vijay and Teju are shocked on learning of Nandu's escape. Nandu's doctor believes it was another patient who escaped, but Vijay is convinced that it was Nandu. Nandu visits Vijay's home when he is not there and leaves a message to kill Teju. He keeps conversing with his deceased mother in his imagination. While searching for Teju, Nandu meets actress Sharmilee and both develop a liking for each other. Upon being drugged, Nandu visualises Sharmilee as his stepmother and brutally murders her. Regretting his actions, he burns her corpse before exiting the room, but leaves behind evidence through which Vijay deduces him as the murderer. Vijay and Teju leave for Vijay's ancestral home in Ooty to stay safe from Nandu, but he secretly follows them. Vijay and Teju find Nandu's old diary in the house through which they read his past: Vijay and Nandu's mother committed suicide due to their father Santosh's affair with Jayanthi, who later became their stepmother. Both brothers hate her and Nandu becomes violent at school. The teacher complains about it and Nandu justifies that he is only reflecting the home environment. Enraged, Santosh beats both his sons for abusing his wife. One day, the brothers see Jayanthi having an affair with another man and Nandu tries telling this to his father who pays no heed, and instead beats him. Nandu pleads to his maternal uncle to take him along with him. But as he is suffering from throat cancer, he refuses and suggests a boarding school. Eventually, Vijay leaves with his uncle to a boarding school while Nandu remains home. The situation gets worse at home with Nandu and Jayanthi turning violent and Santosh gets a heart attack. Nandu overhears a conversation between Jayanthi and a lawyer, and realises that she is after his father's wealth. Seeing this, Santosh dies due to another heart attack. Nandu is now shocked to see both his deceased parents in his hallucination. His mother gives him the mission of killing Jayanthi, which Nandu does. Nandu stays with the corpses in the house before being incarcerated at the asylum. In the present, Vijay learns from his old friend Thenkoshut that Nandu has reached Ooty. Vijay reaches on time to save Teju from Nandu, who entered their hotel room and leaves with her. Nandu chases the car in which they escape. After a long chase, Vijay manages to push Nandu's car into an abyss and assumes he is dead. However, Nandu escapes and continues his trail. Vijay plans to leave the city and notices Nandu coming to the hotel secretly. Vijay and his commandos try to nab him but he takes on everyone and kills many. Finally, the brothers have a fight where Nandu overcomes Vijay. He corners Teju who starts whacking him with a belt in self-defence, reminding Nandu of Jayanthi's manner of punishing him. Vijay reaches by then and there is another fight between the brothers. Nandu visualises his mother asking him to join her as Jayanthi is torturing her up there. He realises his mistake and apologises to Vijay for chasing Teju. To kill his stepmother, he lights up some cylinders which explode, killing him. Teju is later revealed to be pregnant with twins."
2004,Pokémon: Destiny Deoxys,Japanese,"Yuyama, KunihikoKunihiko Yuyama",,unknown,https://en.wikipedia.org/wiki/Pok%C3%A9mon:_Destiny_Deoxys,"A mysterious meteorite is shown hurtling towards the planet. During its entry into the atmosphere, it almost wounds Rayquaza, a sky guardian living in the ozone layer. The meteorite crashes into a polar zone, revealing two egg-shaped crystals. The purple crystal regenerates into a Deoxys and picks up the green crystal. Rayquaza descends from the ozone layer to fight the invader, believing it to be an enemy. A battle ensues, destroying a nearby research site and traumatizing a young boy named Tory as he gets caught in a stampede of Spheal, Sealeo, and Walrein. Deoxys engages Rayquaza and the two take turns delivering devastating blows to each other, but the fight draws to a conclusion when Rayquaza surprises the alien Pokémon and fires a point blank Hyper Beam at it. Deoxys' body is destroyed, leaving only the purple crystal in its chest that falls into the sea, while some researchers take the green crystal back with them to the Hoenn region. Beneath the sea, the injured Deoxys begins to regenerate, and waits. Four years later, Ash Ketchum and his friends May, Max, and Brock travel to the technologically advanced LaRousse City in Hoenn, where block robots patrol the area. There they meet Tory, who has since become a loner, terrified of Pokémon. Meanwhile, Deoxys, which has fully healed, leaves to find the green crystal which Tory's parents are testing in a lab. In the Battle Tower, Ash mistakes Tory for a Pokémon Trainer and they battle against two Trainers called Rafe and Sid, with Tory using Ash's Torkoal. However, Tory does not know how to handle Torkoal and they lose. Tory runs away, stopping to save a Minun which was trapped in a trash can. He then runs to some gardens, where he talks to a strange green light that he has befriended. Later, Ash meets Tory's parents, who explain Tory's trauma. Ash and his friends befriend Tory, and Tory introduces them to the green light. They all have fun until they see a mysterious purple aurora, signaling the return of Deoxys. When Deoxys begins to remove the city's inhabitants to search for the green crystal using copies of itself, it is up to Ash, Pikachu, and Tory to help it find the crystal. This is complicated by the return of Rayquaza, and the influence Deoxys has on the area. Due to this, all Poké Balls stop functioning and the security robots start malfunctioning, which forces Deoxys to create a force field that disables the city's power. Later, Rayquaza manages to break through the force field. Deoxys and Rayquaza then continue to battle, causing havoc in the city. The green crystal is regenerated when Pikachu, Minun, and Plusle charge a power generator in the lab. It is also revealed that the green light was actually generated by the green Deoxys. As the fight continues, Deoxys tackles Rayquaza onto the floor. It prepares to finish off Rayquaza, but the green Deoxys arrives, fully regenerated, and quickly transforms into its Defense Forme, saving Rayquaza from the attack. The city is filled with blocks of robots when the chief robot becomes hostile, which overwhelm Rayquaza. The twin Deoxys form shields that protect Rayquaza. Seeing that the two Pokémon are willing to protect it in face of this new threat, Rayquaza begins firing Hyper Beams upon the thousands of robots. Ash and Tory work together and ultimately manage to shut off the malfunctioning robots by disabling the chief robot, freeing the two Deoxys and Rayquaza. Tory almost falls from a high building while doing so, but is saved by the green Deoxys. Rayquaza, recognizing that the Deoxys aren't enemies, flies away peacefully, and the Deoxys form green and purple auroras in the sky as a goodbye to their friends, leaving to an unknown destination. Ash states that wherever they are going, at least they would always have each other. Tory, who has gotten over his fear of Pokémon, agrees and later bids Ash and the others farewell at the train station with his new friends, Plusle and Minun, on his shoulders. Ash and his friends continue on their journey through the Hoenn region."
2003,Darkness Falls,American,Jonathan Liebesman,"Chaney Kley, Emma Caulfield, Lee Cormie",horror,https://en.wikipedia.org/wiki/Darkness_Falls_(2003_film),"In the town of Darkness Falls, widow Matilda Dixon was adored by the town's children. She gave them gifts and gold coins when they lost teeth, earning her the nickname Tooth Fairy. A fire in her home left her face disfigured and sensitive to light; she wore a white porcelain mask and only left her house at night. The town's adults were suspicious of Matilda; they blamed her when two children went missing. They hanged her and exposed her face to light. Dying, Matilda swore vengeance. When the two missing children returned home unharmed, the townsfolk realized their mistake and quickly buried Matilda's body. Over the next 150 years, the story of Matilda, the Tooth Fairy, became a legend; her dark spirit visits children on the night they lose their last baby tooth. If anyone sees her when she visits, they are marked for her vengeance. Kyle Walsh, an antisocial teenager befriended by Caitlin Greene (Emily Browning), loses his last baby tooth. That night he sees Matilda and realizes the story is true. Knowing light is her weakness, he shines a flashlight into her face and hides in the brightly-lit bathroom. His mother is killed after seeing Matilda. The next morning, police arrive and Kyle is taken to a mental hospital after mistaken speculations that he killed his mother. Twelve years later, Caitlin (Emma Caulfield) telephones Kyle (Chaney Kley) to ask for his help with her younger brother Michael (Lee Cormie), who refuses to sleep in the dark. Kyle still suffers fear and paranoia from his encounter with Matilda; he has dozens of flashlights and medications for anxiety and depression. Kyle visits Michael at the hospital but denies any relation to his condition and walks away from Caitlin, who believes his story. Kyle tries to warn others of Matilda but faces ridicule and skepticism, which leads to the death of many townspeople. A lightning storm blacks out the whole town; realizing Michael and Caitlin are in danger, Kyle rushes to the hospital. He rescues them and gains allies as others realize his story is true. Kyle, Michael, and Caitlin hide in the local lighthouse. They are helped by several medical personnel, all of whom are killed by Matilda. During the struggle, Matilda tries to kill Kyle, but before she can do so, the lighthouse lights up. The sudden exposure to light causes her pain; she drops her mask. Kyle sees her disfigured face and realizes she is now vulnerable. She resumes her attack, during which Kyle's right sleeve catches fire and he kills Matilda by striking her face with it. As the film ends, a boy is being tucked into bed by his parents. He is scared because he has just lost his last baby tooth. He finds his mother replaced the tooth with a gold coin, showing that Matilda and her curse are gone."
1992,Equinox,American,Alan Rudolph,"Matthew Modine, Lara Flynn Boyle, Marisa Tomei",drama,https://en.wikipedia.org/wiki/Equinox_(1992_film),"Henry Petosa and Freddy Ace are identical twins living in the fictional city of Empire with no knowledge of each other, separated at birth and given up for adoption. Henry is a shy garage mechanic. He lives in a slum and loves Beverly Franks, his best friend's sister. He also baby-sits for his neighbor Rosie, a prostitute. Freddy is a driver for Mr. Paris, a gangster. He is slick and self-confident, married to a materialistic woman named Sharon. One day, a young woman named Sonya Kirk who works in a morgue accidentally comes across a letter indicating that the twins are actually the offspring of European nobility and owed a large sum of inheritance money. Sonya decides to play amateur detective and track them down. It all leads to a confrontation between the surprised twins in a restaurant, a shootout and a final scene high above the Grand Canyon."
2015,100 Days of Love,Malayalam,Jenuse Mohamed,"Dulquer Salmaan, Nithya Menen, Sekhar Menon, Praveena, Vineeth",romance,https://en.wikipedia.org/wiki/100_Days_of_Love,"Balan K. Nair (Dulquer Salman), who calls himself BKN, is a reporter in a famous daily based in Bangalore. After insulting his ex girlfriend on Facebook in a drunken state, Balan feels like his life is not in sync. He is the ""loser"" of his family, since his brother Rocky K. Nair; (also played by Dulquer Salman) is a successful doctor. He left his parents' house to become a columnist. He lives with his close aid Ummar (Sekhar Menon), who is a foodie and an avid computer gamer. One day, Balan meets Sheela (Nithya Menon) when they both get into a taxi at the same time. Balan sees her and instantly falls in love. As the taxi drives away, Balan sees Sheela's bag lying on the floor. Inside the bag, there is an old camera with photos of certain places and certain people in Bangalore. Balan and Ummer use the pictures as clues to try to find Sheela. Just as Balan begins to lose hope, he meets Sheela at a hospital by chance, where Sheela reveals that she already knows Balan. Apparently, Balan was her bully back when they were in school, and she was also the reason that the whole school ended up hating him and calling him a Loser. He immediately tries to avoid Sheela in the future. However, she keeps meeting him and poses as his girlfriend in his ex-girlfriend's marriage.Due to this, he is avoided from an embarrassing situation and doesn't lose face in front of his elder brother and his ex-girl friend. He realizes that she is good-natured and falls in love with her again. He talks to her and gets to know her further. She is enjoying life after her studies. Balan helps Sheela to take all the photos of places where her parents fell in love. For the last photo they need to find the old scooter. Balan finds the scooter and they take all the photos and Balan drops Sheela and takes the camera from her and tells her he will edit and give. That night Balan sees Rahul (Rahul Madhav) proposing to Sheela. Balan feels upset and lost. He tries to talk to Rahul, but Rahul ends up being extremely possessive and haughty. Balan tries to win Sheela back, but she says she believes in arranged marriages and does not care about love. At the same time, Ummer tells Balan that he must go to the U.S to work with his dad. Balan's life spirals out of control. He begins to drink excessively, and Sheela becomes worried for Balan. On Sheela's parents' 25th anniversary, Balan forgets to bring the photos as this is the gift Sheela was planning to give her parents. Balan reaches on time but Sheela still shouts at him. When the presentation is displayed she realizes that she was included in all the photos along with her parents, which comes as a surprise for her.Later she regrets scolding Balan and goes to apologize a drunken Balan. He tells that it is easy for him to become like Rahul, however he plans to stay ""original'.He also tells Sheela that he will come the next morning with the scooter if she was ready to come with him. Next day, Balan plans to go and tells Ummar to give the scooter back but he forgets about what he told the previous night. An excited Sheela comes running out hearing the sound of the scooter expecting Balan but she is disappointed to see only Ummar. They both have a conversation and they head to the railway station where Sheela confesses her love for Balan, and they both live happily ever after."
2007,Into the Wild,American,Sean Penn,"Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone, Brian Dieker, Vince Vaughn, Zach Galifianakis, Kristen Stewart, Hal Holbrook","adventure, drama",https://en.wikipedia.org/wiki/Into_the_Wild_(film),"In April 1992, Christopher McCandless arrives in a remote area just north of the Denali National Park and Preserve in Alaska. Noting Chris' unpreparedness, the stranger who drops him off lends him a pair of boots. Chris travels into the wilderness and sets up a campsite in an abandoned city bus, which he calls ""The Magic Bus"". At first, McCandless is content with the isolation, the beauty of nature around him, and the thrill of living off the land. He hunts with a .22 caliber rifle, reads books, and keeps a diary of his thoughts as he prepares himself for a new life in the wild. Two years earlier, in May 1990, McCandless graduates with high honors from Emory University. Shortly afterwards, McCandless rejects his conventional life by destroying all of his credit cards and identification documents. He donates nearly all of his savings to Oxfam and sets out on a cross-country drive in his Datsun B210 to experience life in the wilderness. McCandless does not tell his parents, Walt and Billie McCandless, or his sister Carine what he is doing or where he is going. He refuses to keep in touch with them after his departure, causing his parents to become increasingly anxious and eventually desperate. At Lake Mead, McCandless' car is caught in a flash flood, causing him to abandon it and begin hitchhiking. He burns what remains of his cash and assumes a new name: ""Alexander Supertramp."" In Northern California, McCandless encounters a hippie couple named Jan Burres and Rainey. Rainey tells McCandless about his failing relationship with Jan, which McCandless helps rekindle. In September, McCandless arrives in Carthage, South Dakota and works for a contract harvesting company owned by Wayne Westerberg. He is forced to leave after Westerberg is arrested for satellite piracy. McCandless then travels on the Colorado River and, though told by park rangers that he may not kayak down the river without a license, ignores their warnings and paddles downriver until he eventually arrives in Mexico. There, his kayak is lost in a dust storm, and he crosses back into the United States on foot. Unable to hitch a ride, he travels on freight trains to Los Angeles. Not long after arriving, however, he starts feeling ""corrupted"" by modern civilization and decides to leave. Later, he is forced to resume hitchhiking, after being beaten by railroad police. In December 1991, McCandless arrives at Slab City, in the Imperial Valley, and encounters Jan and Rainey again. There, he also meets Tracy Tatro, a teenage girl who shows interest in McCandless, but he rejects her because she is underage. After the holidays, McCandless decides to continue heading for Alaska. One month later, camping near Salton City, McCandless encounters Ron Franz, a retired man who recounts the story of the loss of his family in a car accident while he was serving in the United States Army. He now occupies his time in a workshop as an amateur leather worker. Franz teaches McCandless the craft of leatherwork, resulting in the making of a belt that details McCandless' travels. After spending two months with Franz, McCandless decides to leave for Alaska, despite this upsetting Franz, who has become quite close to McCandless. On a parting note, Franz gives McCandless his old camping and travel gear, along with the offer to adopt him as his grandchild, but McCandless simply tells him that they should discuss this after he returns from Alaska. Four months later, at the abandoned bus, life for McCandless becomes harder, and he begins to make poor decisions. As his supplies begin to run out, he realizes that nature is also harsh and uncaring. McCandless concludes that true happiness can only be found when shared with others, and he seeks to return from the wild to his friends and family. However, he finds that the stream he had crossed during the winter has become wide, deep, and violent due to the snow thaw, and he is unable to cross. Saddened, he returns to the bus. In a desperate act, McCandless is forced to gather and eat roots and plants. He confuses similar plants and eats a poisonous one, falling sick as a result. Slowly dying, he continues to document his process of self-realization and imagines his family for one last time. He writes a farewell to the world and crawls into his sleeping bag to die. Two weeks later, his body is found by moose hunters. Shortly afterwards, Carine returns to Virginia with her brother's ashes in her backpack."
1983,Mundadugu,Telugu,K. Bapaiah,"Krishna Ghattamaneni, Sridevi, Shoban Babu, Jayapradha",unknown,https://en.wikipedia.org/wiki/Mundadugu,"Gummadi and Sivakrishna are brothers. Shivakrishna is a socialist and wants to spend the property for the poor, whereas Gummadi is a very selfish man. Their differences lead to the death of Sivakrishna as planned by Raogopal Rao, Allu and Chalapati Rao. Chakravarthi (Sobhan Babu) is the son of Gummadi and Tilak (Krishna) is the son of Sivakrishna. Tilak joins as a worker in the company of Gummadi. Jayaprada is the niece of Gummadi and she falls in love with Tilak. Chakravarthi loves Sridevi, daughter of a teacher in their company. The villains have issues with Tilak. The resulting conflict between Chakravarthi and Tilak finally leads to the revelation of their relationship and a happy ending."
1992,Ganesha Subramanya,Kannada,Phani Ramachandra,"Ananth Nag, Ramesh Bhat, Mukhyamantri Chandru, Anjali, Hema Chaudhary, Vaishali Kasaravalli",unknown,https://en.wikipedia.org/wiki/Ganesha_Subramanya,"Ganesha and Subramanya, two brothers, promised their late father that they would remain bachelors until they achieve something significant in their lives. Their father thinks marriage would hinder personal achievements. Ganesha works at a construction firm, while younger brother Subramanya pursues fine arts. They shun female company, recoiling at the very sight of ladies. Much to their chagrin, they find themselves being sought by the fair sex much too often. Be it the girl residing in the house opposite to theirs or the middle aged lady house-owner, they always find themselves in situations that they think could shake their principles. Eventually, to be able to live in peace, they move out of their own house to a rented one, whose owner is obsessed with story-telling. Subramanya gets a chance to attend a specific fine arts course that he thinks would be useful to his career and has to go out of town for one year. What happens to Ganesha in Subramanya's absence, if the two brothers achieve something significant in their lives or if they change their stance on marriage, forms the rest of the story."
1930,Our Blushing Brides,American,"Harry Beaumont, Bess Meredyth","Joan Crawford, Robert Montgomery, Anita Page",drama,https://en.wikipedia.org/wiki/Our_Blushing_Brides,"Fellow department store shopgirls and roommates Gerry March (Crawford), Connie Blair (Anita Page) and Franky Daniels (Dorothy Sebastian) take different paths in New York City, but all seek to marry wealthy men. Connie pursues an affair with David Jardine (Raymond Hackett), son of the department store owner. Meanwhile, Franky meets the slick-talking Marty Sanderson (John Miljan) when he comes into the store to buy $500 worth of towels. However, when Sanderson comes to pick Franky up, he hits on Gerry instead. At the same time, Gerry has been constantly courted by the dashing Tony Jardine (Robert Montgomery), elder son of the store owner. He is used to getting what he wants, but when he invites her to visit the gardens on his estate alone. Gerry, who believes that virtue will be her only reward, rebuffs Tony and intimates that he is childish. Franky falls in love with Sanderson, who spoils her with diamonds and silk. Gerry is suspicious, especially when she finds them both drunk and has to lead Franky out. However, unbeknownst to them, Sanderson is the leader of a criminal gang that steals from department stores like the one the women work at. The police come to apprehend Franky, believing she is a part of the gang, but she knows nothing of it. Meanwhile, Connie is very happy with David and intends to marry him. However, she reads in the newspaper that David intends to marry the high-society Evelyn Woodforth (Martha Sleeper). She listens to the reception being broadcast on the radio and takes poison in an attempt kill herself. Gerry finds her and goes to Tony in order to force David to leave his reception to visit Connie. In a contentious conversation, Tony forces David to leave and visit Connie, and this selfless act attracts Gerry and convinces her that Tony is a good guy after all. However, despite David's visit, Connie dies."
2008,"War, Inc.",American,Joshua Seftel,"John Cusack, Hilary Duff, Marisa Tomei, Joan Cusack",action,"https://en.wikipedia.org/wiki/War,_Inc.","The film opens in a bar in Nunavut when hitman Brand Hauser (John Cusack) shoots and kills three men at the bar. He takes pictures of the men with his phone, sends the pictures, and then throws the phone into a burning garbage can. Hauser is then seen on a plane getting directions and life advice from the on-board navigation system, Jerry (Montel Williams). He turns on his screen to receive a video call from the former Vice President (Dan Aykroyd) who gives him his next mission: to terminate Omar Sharif (Lyubomir Neikov), the CEO of the oil company Ugigas in Ugigistan. He tells Hauser that he will be working under the Viceroy, whose identity is still being withheld until further notice. He also tells Hauser that his cover will be a trade show host, working with Tamerlane, a huge corporation that specializes in advertising. He must produce a trade show and a gala wedding as a finale, and still manage to kill Omar Sharif before he makes his plane back to Ugigistan. He is taken by a car to the safe Emerald City within the fictional war-torn desert country of Turaqistan. In the Tamerlane building, he meets Marsha (Joan Cusack), his assistant for the mission. Once inside the building, he notices a reporter, Natalie Hegalhuzen (Marisa Tomei) attempting unsuccessfully to get inside the Tamerlane building. Natalie attempts to find out why she can't get into Tamerlane, and after asking him several questions, is rushed out of the room by Hauser who doesn't want to reveal any personal details about himself. He does arrange for her to have drinks with him which she accepts. Hauser visits the Viceroy in a secret location hidden in a Popeye's restaurant, who tells him what he needs to do. The Viceroy (who cannot be seen, but only heard with an altered voice) informs Hauser that the grand finale of the Trade Show he's supposed to prepare will be a wedding for Yonica Babyyeah (Hilary Duff), an oversexed, Central Asian pop star. He meets briefly with her and her fiancé, Ooq-Mi-Fay (Sergej Trifunović). Later, Natalie meets Hauser at a restaurant where he gives her an all-access pass to the Trade Show. She arrives at the rehearsal and is greeted by Hauser and Marsha, who quickly go to watch Yonica's rehearsal. Her oversexed appearance and slight attraction for Hauser make him throw up on Natalie's coat and he walks out. After talking to Jerry in his car, he drinks some hot sauce and then has a flashback. He sees himself telling his fellow hitman Walken (Ben Kingsley) that he is tired of killing and wants to quit. He and Walken engage in a brief struggle in which he shoots Walken and leaves him for dead in the back of a garbage truck. After receiving a delivery from a dry-cleaner in Germany, he goes to the hotel that Natalie stays in and gives her her coat, cleaned. He asks her out for coffee and confesses to her his habit of drinking hot sauce when he's nervous. She then confesses that she doesn't despise him at all, and the two build up a small friendship. He is later visited by Yonica in his office. She tries to seduce him, but he rebuffs her. He later sees her when he is in a restaurant with Sharif and Natalie. Hauser takes Natalie home, where she kisses him. Embarrassed, she quickly rushes out of the car. She sees him the next day and asks for a pass out of the Emerald City. He gives her a card that he received earlier by videomakers who are big in the Arts Community, and might give her a good lead. Hours later, he visits Yonica and listens to her sing a beautiful ballad; from here on out, he develops a paternal affection for her. Meanwhile, Natalie buys the cover for a pornographic video that the videomakers were going to shoot on Yonica's wedding night, and leaks it to the American press. After a confrontation with Ooq-Mi-Fay (who was involved in the making of this video), Hauser decides that the only way to continue with the wedding peacefully is to blame everything on Ooq-Mi-Fay's friend Bhodi Bhundhang. Bhodi hunts him down and tries to kill him in a big house that Yonica is supposed to do an interview in. There, Hauser reveals his past to Natalie and Yonica, and how his wife was killed and his daughter was kidnapped. He is interrupted when he hears a gun and rushes to another room, where he is forced to fight Bhodi. He kills Bhodi in front of Natalie and Yonica, who flee the house, horrified. They rush off into a cab, where Yonica asks Natalie to be her bridesmaid; Natalie accepts. Six hours before the wedding, Hauser receives a ransom video from what appears to be a gang of terrorists, who have taken Natalie hostage. Hauser travels to a nearby city named Fallaf, saves Natalie, and makes it to Room 1101, where he had planned to meet and kill Sharif. Hauser has a change of heart and lets Sharif live, and in return is informed ""the ultimate chicken-hawk is nearby"". Realizing what this means Hauser goes to the Viceroy's secret location, and breaks down the glass to reveal the man behind the screen. The Viceroy is actually Walken — the man who killed Hauser's wife and kidnapped his daughter. Hauser asks Walken what he did with his daughter, and finds out that Yonica was actually his daughter all along. He rushes to tell Yonica at the wedding, and arrives there right before Walken destroys the building, accidentally killing himself in the process. Fortunately, Hauser, Natalie, and Yonica survive, and rush off to a plane that Yonica and Ooq-Mi-Fay were supposed to fly off in. Once they are airborne, and have presumably escaped, we see a trailing missile about to strike the aircraft. The Vice President reveals his next plan to attack neighboring Ugigistan, blaming them for the bombing of the Emerald city, and terrorist incidents in Turaqistan."
2012,Nidra (നിദ്ര),Malayalam,Siddharth,"Siddharth, Jishnu, Rima Kallingal, Sarayu",romantic thriller,https://en.wikipedia.org/wiki/Nidra_(2012_film),"Raju (Siddharth Bharathan) is the younger son from a wealthy family. Raju, who was in Germany to do space research, was not informed of his mother's demise and has a nervous breakdown when he gets the news. He takes a couple of years to recover. After that he marries his childhood sweetheart Ashwathy (Rima Kallingal). She is the daughter of their former family chauffeur and the marriage took place much against her mother's wishes. Ashwathy barely has an idea as to what lies in store as Raju has had a history of mental unsteadiness. She has heard about his illness, that he has been mentally disturbed after his mother's death but now, she has to face the situation with virtually no support. Raju lives in a world of his own, away from all the business deals and money, unlike his elder brother Vishwan (Jishnu). But his near and dear ones look at every action of his through the prism of his past illness, which frustrates him. It does not help that he has a rather short temper. To add to the oddities, he has converted his bedroom into a space research lab and dreams of building an organically self-sustainable world for himself and his wife in the middle of the family's rubber estate. Vishwan has plans to build a resort catering to foreign clients. All this makes Raju very angry and violent, and people begin to think that his illness has resurfaced. Ashwathy is determined to get him back to life with her love. She almost succeeds, but the people around them were not so bothered about compassion, tender human emotions and selfless love."
